Instance Type,vCPUs,Memory (GiB),Features,Family,CSP,Platform,Category,Min. CPU Architecture,Max. CPU Architecture,Min. Year,Max. Year,Link,,,,,
m5a.2xlarge,8,32,#nolocalstorage #ena,M5a,AWS,AMD,General Purpose,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5a.4xlarge,16,64,#nolocalstorage #ena,M5a,AWS,AMD,General Purpose,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5a.8xlarge,32,128,#nolocalstorage #ena,M5a,AWS,AMD,General Purpose,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5a.large,2,8,#nolocalstorage #ena,M5a,AWS,AMD,General Purpose,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5a.xlarge,4,16,#nolocalstorage #ena,M5a,AWS,AMD,General Purpose,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5ad.12xlarge,48,192,#ssd #nvme #ena,M5a,AWS,AMD,General Purpose,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5ad.16xlarge,64,256,#ssd #nvme #ena,M5a,AWS,AMD,General Purpose,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5ad.24xlarge,96,384,#ssd #nvme #ena,M5a,AWS,AMD,General Purpose,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5ad.2xlarge,8,32,#ssd #nvme #ena,M5a,AWS,AMD,General Purpose,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5ad.4xlarge,16,64,#ssd #nvme #ena,M5a,AWS,AMD,General Purpose,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5ad.8xlarge,32,128,#ssd #nvme #ena,M5a,AWS,AMD,General Purpose,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5ad.large,2,8,#ssd #nvme #ena,M5a,AWS,AMD,General Purpose,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5ad.xlarge,4,16,#ssd #nvme #ena,M5a,AWS,AMD,General Purpose,AMD EPYC 1st gen,AMD EPYC 1st gen,2017,2017,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5d.12xlarge,48,192,#ssd #nvme #ena,M5,AWS,Intel,General Purpose,Skylake,Cascade Lake,2015,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5d.16xlarge,64,256,#ssd #nvme #ena,M5,AWS,Intel,General Purpose,Skylake,Cascade Lake,2015,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5d.24xlarge,96,384,#ssd #nvme #ena,M5,AWS,Intel,General Purpose,Skylake,Cascade Lake,2015,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5d.2xlarge,8,32,#ssd #nvme #ena,M5,AWS,Intel,General Purpose,Skylake,Cascade Lake,2015,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5d.4xlarge,16,64,#ssd #nvme #ena,M5,AWS,Intel,General Purpose,Skylake,Cascade Lake,2015,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5d.8xlarge,32,128,#ssd #nvme #ena,M5,AWS,Intel,General Purpose,Skylake,Cascade Lake,2015,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5d.large,2,8,#ssd #nvme #ena,M5,AWS,Intel,General Purpose,Skylake,Cascade Lake,2015,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5d.metal,96,384,#ssd #nvme #ena,M5,AWS,Intel,General Purpose,Skylake,Cascade Lake,2015,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5d.xlarge,4,16,#ssd #nvme #ena,M5,AWS,Intel,General Purpose,Skylake,Cascade Lake,2015,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5dn.12xlarge,48,192,#ssd #nvme #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5dn.16xlarge,64,256,#ssd #nvme #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5dn.24xlarge,96,384,#ssd #nvme #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5dn.2xlarge,8,32,#ssd #nvme #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5dn.4xlarge,16,64,#ssd #nvme #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5dn.8xlarge,32,128,#ssd #nvme #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5dn.large,2,8,#ssd #nvme #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5dn.metal,96,384,#ssd #nvme #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5dn.xlarge,4,16,#ssd #nvme #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5n.12xlarge,48,192,#nolocalstorage #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5n.16xlarge,64,256,#nolocalstorage #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5n.24xlarge,96,384,#nolocalstorage #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5n.2xlarge,8,32,#nolocalstorage #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5n.4xlarge,16,64,#nolocalstorage #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5n.8xlarge,32,128,#nolocalstorage #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5n.large,2,8,#nolocalstorage #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5n.metal,96,384,#nolocalstorage #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5n.xlarge,4,16,#nolocalstorage #ena,M5n,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5zn.12xlarge,48,192,#nolocalstorage #ena,M5zn,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5zn.2xlarge,8,32,#nolocalstorage #ena,M5zn,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5zn.3xlarge,12,48,#nolocalstorage #ena,M5zn,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5zn.6xlarge,24,96,#nolocalstorage #ena,M5zn,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5zn.large,2,8,#nolocalstorage #ena,M5zn,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5zn.metal,48,192,#nolocalstorage #ena,M5zn,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m5zn.xlarge,4,16,#nolocalstorage #ena,M5zn,AWS,Intel,General Purpose,Cascade Lake,Cascade Lake,2019,2019,https://aws.amazon.com/ec2/instance-types/m5/,,,,,
m6a.12xlarge,48,192,#nolocalstorage #ena,M6a,AWS,AMD,General Purpose,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://aws.amazon.com/ec2/instance-types/m6a/,,,,,
m6a.16xlarge,64,256,#nolocalstorage #ena,M6a,AWS,AMD,General Purpose,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://aws.amazon.com/ec2/instance-types/m6a/,,,,,
m6a.24xlarge,96,384,#nolocalstorage #ena,M6a,AWS,AMD,General Purpose,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://aws.amazon.com/ec2/instance-types/m6a/,,,,,
m6a.2xlarge,8,32,#nolocalstorage #ena,M6a,AWS,AMD,General Purpose,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://aws.amazon.com/ec2/instance-types/m6a/,,,,,
m6a.32xlarge,128,512,#nolocalstorage #ena,M6a,AWS,AMD,General Purpose,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://aws.amazon.com/ec2/instance-types/m6a/,,,,,
m6a.48xlarge,192,768,#nolocalstorage #ena,M6a,AWS,AMD,General Purpose,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://aws.amazon.com/ec2/instance-types/m6a/,,,,,
m6a.4xlarge,16,64,#nolocalstorage #ena,M6a,AWS,AMD,General Purpose,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://aws.amazon.com/ec2/instance-types/m6a/,,,,,
m6a.8xlarge,32,128,#nolocalstorage #ena,M6a,AWS,AMD,General Purpose,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://aws.amazon.com/ec2/instance-types/m6a/,,,,,
m6a.large,2,8,#nolocalstorage #ena,M6a,AWS,AMD,General Purpose,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://aws.amazon.com/ec2/instance-types/m6a/,,,,,
m6a.metal,192,768,#nolocalstorage #ena,M6a,AWS,AMD,General Purpose,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://aws.amazon.com/ec2/instance-types/m6a/,,,,,
m6a.xlarge,4,16,#nolocalstorage #ena,M6a,AWS,AMD,General Purpose,AMD EPYC 3rd gen,AMD EPYC 3rd gen,2021,2021,https://aws.amazon.com/ec2/instance-types/m6a/,,,,,
m6g.12xlarge,48,192,#nolocalstorage #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6g.16xlarge,64,256,#nolocalstorage #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6g.2xlarge,8,32,#nolocalstorage #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6g.4xlarge,16,64,#nolocalstorage #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6g.8xlarge,32,128,#nolocalstorage #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6g.large,2,8,#nolocalstorage #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6g.medium,1,4,#nolocalstorage #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6g.metal,64,256,#nolocalstorage #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6g.xlarge,4,16,#nolocalstorage #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6gd.12xlarge,48,192,#ssd #nvme #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6gd.16xlarge,64,256,#ssd #nvme #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6gd.2xlarge,8,32,#ssd #nvme #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6gd.4xlarge,16,64,#ssd #nvme #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6gd.8xlarge,32,128,#ssd #nvme #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6gd.large,2,8,#ssd #nvme #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6gd.medium,1,4,#ssd #nvme #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6gd.metal,64,256,#ssd #nvme #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6gd.xlarge,4,16,#ssd #nvme #ena,M6g,AWS,Graviton,General Purpose,Graviton2,Graviton2,2019,2019,https://aws.amazon.com/ec2/instance-types/m6g/,,,,,
m6i.12xlarge,48,192,#nolocalstorage #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6i.16xlarge,64,256,#nolocalstorage #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6i.24xlarge,96,384,#nolocalstorage #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6i.2xlarge,8,32,#nolocalstorage #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6i.32xlarge,128,512,#nolocalstorage #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6i.4xlarge,16,64,#nolocalstorage #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6i.8xlarge,32,128,#nolocalstorage #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6i.large,2,8,#nolocalstorage #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6i.metal,128,512,#nolocalstorage #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6i.xlarge,4,16,#nolocalstorage #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6id.12xlarge,48,192,#ssd #nvme #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6id.16xlarge,64,256,#ssd #nvme #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6id.24xlarge,96,384,#ssd #nvme #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6id.2xlarge,8,32,#ssd #nvme #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6id.32xlarge,128,512,#ssd #nvme #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6id.4xlarge,16,64,#ssd #nvme #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6id.8xlarge,32,128,#ssd #nvme #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6id.large,2,8,#ssd #nvme #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6id.metal,128,512,#ssd #nvme #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6id.xlarge,4,16,#ssd #nvme #ena,M6i,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6idn.12xlarge,48,192,#ssd #nvme #ena,M6idn,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6idn.16xlarge,64,256,#ssd #nvme #ena,M6idn,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6idn.24xlarge,96,384,#ssd #nvme #ena,M6idn,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6idn.2xlarge,8,32,#ssd #nvme #ena,M6idn,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6idn.32xlarge,128,512,#ssd #nvme #ena,M6idn,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6idn.4xlarge,16,64,#ssd #nvme #ena,M6idn,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6idn.8xlarge,32,128,#ssd #nvme #ena,M6idn,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6idn.large,2,8,#ssd #nvme #ena,M6idn,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6idn.metal,128,512,#ssd #nvme #ena,M6idn,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6idn.xlarge,4,16,#ssd #nvme #ena,M6idn,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6in.12xlarge,48,192,#nolocalstorage #ena,M6in,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6in.16xlarge,64,256,#nolocalstorage #ena,M6in,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6in.24xlarge,96,384,#nolocalstorage #ena,M6in,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6in.2xlarge,8,32,#nolocalstorage #ena,M6in,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6in.32xlarge,128,512,#nolocalstorage #ena,M6in,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6in.4xlarge,16,64,#nolocalstorage #ena,M6in,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6in.8xlarge,32,128,#nolocalstorage #ena,M6in,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6in.large,2,8,#nolocalstorage #ena,M6in,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6in.metal,128,512,#nolocalstorage #ena,M6in,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m6in.xlarge,4,16,#nolocalstorage #ena,M6in,AWS,Intel,General Purpose,Ice Lake,Ice Lake,2020,2020,https://aws.amazon.com/ec2/instance-types/m6i/,,,,,
m7a.12xlarge,48,192,#nolocalstorage #ena,M7a,AWS,AMD,General Purpose,AMD EPYC 4th gen,AMD EPYC 4th gen,2022,2022,https://aws.amazon.com/ec2/instance-types/m7a/,,,,,
m7a.16xlarge,64,256,#nolocalstorage #ena,M7a,AWS,AMD,General Purpose,AMD EPYC 4th gen,AMD EPYC 4th gen,2022,2022,https://aws.amazon.com/ec2/instance-types/m7a/,,,,,
m7a.24xlarge,96,384,#nolocalstorage #ena,M7a,AWS,AMD,General Purpose,AMD EPYC 4th gen,AMD EPYC 4th gen,2022,2022,https://aws.amazon.com/ec2/instance-types/m7a/,,,,,
m7a.2xlarge,8,32,#nolocalstorage #ena,M7a,AWS,AMD,General Purpose,AMD EPYC 4th gen,AMD EPYC 4th gen,2022,2022,https://aws.amazon.com/ec2/instance-types/m7a/,,,,,
m7a.32xlarge,128,512,#nolocalstorage #ena,M7a,AWS,AMD,General Purpose,AMD EPYC 4th gen,AMD EPYC 4th gen,2022,2022,https://aws.amazon.com/ec2/instance-types/m7a/,,,,,
m7a.48xlarge,192,768,#nolocalstorage #ena,M7a,AWS,AMD,General Purpose,AMD EPYC 4th gen,AMD EPYC 4th gen,2022,2022,https://aws.amazon.com/ec2/instance-types/m7a/,,,,,
m7a.4xlarge,16,64,#nolocalstorage #ena,M7a,AWS,AMD,General Purpose,AMD EPYC 4th gen,AMD EPYC 4th gen,2022,2022,https://aws.amazon.com/ec2/instance-types/m7a/,,,,,
m7a.8xlarge,32,128,#nolocalstorage #ena,M7a,AWS,AMD,General Purpose,AMD EPYC 4th gen,AMD EPYC 4th gen,2022,2022,https://aws.amazon.com/ec2/instance-types/m7a/,,,,,
m7a.large,2,8,#nolocalstorage #ena,M7a,AWS,AMD,General Purpose,AMD EPYC 4th gen,AMD EPYC 4th gen,2022,2022,https://aws.amazon.com/ec2/instance-types/m7a/,,,,,
m7a.medium,1,4,#nolocalstorage #ena,M7a,AWS,AMD,General Purpose,AMD EPYC 4th gen,AMD EPYC 4th gen,2022,2022,https://aws.amazon.com/ec2/instance-types/m7a/,,,,,
m7a.metal-48xl,192,768,#nolocalstorage #ena,M7a,AWS,AMD,General Purpose,AMD EPYC 4th gen,AMD EPYC 4th gen,2022,2022,https://aws.amazon.com/ec2/instance-types/m7a/,,,,,
m7a.xlarge,4,16,#nolocalstorage #ena,M7a,AWS,AMD,General Purpose,AMD EPYC 4th gen,AMD EPYC 4th gen,2022,2022,https://aws.amazon.com/ec2/instance-types/m7a/,,,,,
m7g.12xlarge,48,192,#nolocalstorage #ena,M7g,AWS,Graviton,General Purpose,Graviton3,Graviton3,2021,2021,https://aws.amazon.com/ec2/instance-types/m7g/,,,,,
m7g.16xlarge,64,256,#nolocalstorage #ena,M7g,AWS,Graviton,General Purpose,Graviton3,Graviton3,2021,2021,https://aws.amazon.com/ec2/instance-types/m7g/,,,,,
m7g.2xlarge,8,32,#nolocalstorage #ena,M7g,AWS,Graviton,General Purpose,Graviton3,Graviton3,2021,2021,https://aws.amazon.com/ec2/instance-types/m7g/,,,,,
m7g.4xlarge,16,64,#nolocalstorage #ena,M7g,AWS,Graviton,General Purpose,Graviton3,Graviton3,2021,2021,https://aws.amazon.com/ec2/instance-types/m7g/,,,,,
m7g.8xlarge,32,128,#nolocalstorage #ena,M7g,AWS,Graviton,General Purpose,Graviton3,Graviton3,2021,2021,https://aws.amazon.com/ec2/instance-types/m7g/,,,,,
m7g.large,2,8,#nolocalstorage #ena,M7g,AWS,Graviton,General Purpose,Graviton3,Graviton3,2021,2021,https://aws.amazon.com/ec2/instance-types/m7g/,,,,,
m7g.medium,1,4,#nolocalstorage #ena,M7g,AWS,Graviton,General Purpose,Graviton3,Graviton3,2021,2021,https://aws.amazon.com/ec2/instance-types/m7g/,,,,,
m7g.metal,64,256,#nolocalstorage #ena,M7g,AWS,Graviton,General Purpose,Graviton3,Graviton3,2021,2021,https://aws.amazon.com/ec2/instance-types/m7g/,,,,,
m7g.xlarge,4,16,#nolocalstorage #ena,M7g,AWS,Graviton,General Purpose,Graviton3,Graviton3,2021,2021,https://aws.amazon.com/ec2/instance-types/m7g/,,,,,
m7i.12xlarge,48,192,#nolocalstorage #ena,M7i,AWS,Intel,General Purpose,Sapphire Rapids,Sapphire Rapids,2023,2023,https://aws.amazon.com/ec2/instance-types/m7i/,,,,,
m7i.16xlarge,64,256,#nolocalstorage #ena,M7i,AWS,Intel,General Purpose,Sapphire Rapids,Sapphire Rapids,2023,2023,https://aws.amazon.com/ec2/instance-types/m7i/,,,,,
m7i.24xlarge,96,384,#nolocalstorage #ena,M7i,AWS,Intel,General Purpose,Sapphire Rapids,Sapphire Rapids,2023,2023,https://aws.amazon.com/ec2/instance-types/m7i/,,,,,
m7i.2xlarge,8,32,#nolocalstorage #ena,M7i,AWS,Intel,General Purpose,Sapphire Rapids,Sapphire Rapids,2023,2023,https://aws.amazon.com/ec2/instance-types/m7i/,,,,,
m7i.48xlarge,192,768,#nolocalstorage #ena,M7i,AWS,Intel,General Purpose,Sapphire Rapids,Sapphire Rapids,2023,2023,https://aws.amazon.com/ec2/instance-types/m7i/,,,,,
m7i.4xlarge,16,64,#nolocalstorage #ena,M7i,AWS,Intel,General Purpose,Sapphire Rapids,Sapphire Rapids,2023,2023,https://aws.amazon.com/ec2/instance-types/m7i/,,,,,
